1.674198794754903075e-01,8.350754939564547508e-01,2.002170778121685202e-01,-2.201353274861343745e-01,-9.148521483692495515e-01,5.108778425161831782e-01,-4.357658601960508471e-01,-4.142274295685766661e-01,-9.669690929755098141e-01,-8.618186278482351526e-01,1.326143873883886437e+00,6.082860576048464418e-01,-7.375867293160677240e-01,-7.901924120688608166e-01,-4.844987031894926743e-01,-1.319029004467261901e+00,-3.688265385352183512e-01,-1.652187277189476056e-01,-1.152695320072670393e+00,7.679660622145801918e-01,-2.474602884014396875e-01,-1.916073936617138096e-01,1.783014190142102537e-02,7.191960691789971161e-02,1.679726119796662032e-01,1.476874508874194136e+00,9.428772051290194856e-02,2.469836145183847420e-01,6.437014287209740226e-01,-2.299247586939938970e-01,4.064776606213187926e-01,-3.359545529258074481e-01,-1.044841570039208190e+00,5.305619620055634922e-02,-2.117073950733295573e-01,-9.978651426540278979e-02,1.924687870199236206e-01,8.960927572979867639e-01,-6.839198350427391215e-01,-6.667238396118677635e-01,1.036161904679839374e+00,-2.278480448133589908e-01,3.470044065060430838e-01,-6.431355053480982686e-01,3.329817333946682445e-01,-8.338651261134674697e-02,9.448574775782924151e-01,2.455953624754722009e-01,-4.053277917917778583e-01,-7.257039261838452715e-01,2.543204601510148932e-01,-6.128505298019394365e-01,8.129405633042565693e-01,-3.675960958650301147e-01,-7.767876936330100901e-02,-2.092767329845281132e+00,2.694042599115311076e-01,1.593694005710440953e-01,-1.340346304483739148e+00,-6.679334744809577451e-01,-3.080129234758351986e-01,-8.528136386482982889e-01,1.681023124324449169e-01,7.002298267558102474e-01,6.404694220940158056e-01,3.947120315190500439e-01,1.790175143429515892e+00,-3.495097794782459771e-02,-5.803650205501114101e-01,-1.626871593467045241e+00,1.626092399692654178e+00,2.968380593947698709e-01,4.044196841378036034e-01,7.185834794393801406e-02,-1.922900895795508491e-01,-3.245746558777202195e-01,-4.470272897209799923e-01,-6.568621741880825704e-01,-5.828754829585023334e-01,5.307189639541025628e-01,-8.715784471886443008e-01,1.368716914499298054e-01,-3.063677687247055026e-01,-2.982250117097522968e-01,-1.588648521902403798e-01,-3.404794216330765955e-01,-4.018626733677872656e-04,-1.609686830787405432e-01,-3.494752372754982850e-01,-3.939341613469309750e-02,-1.157256719160923542e+00,6.330079406595980895e-01,-5.245512757391128655e-01,8.865371444004044310e-01,2.119125895084899291e-01,-7.747122958031251727e-01,-5.740276514268710661e-02,-3.573009944778841041e-01,-4.832815609253767186e-01,9.740017838164866104e-01
-1.569200000000000039e-01,1.116599999999999954e-01,5.735500000000000043e-01,6.371299999999999741e-01,3.972300000000000275e-01,6.394699999999999829e-01,-1.330500000000000016e+00,-1.631599999999999995e-01,1.245000000000000107e+00,-3.522899999999999920e-01,8.069800000000000306e-01,3.952999999999999847e-01,-5.228200000000000208e-02,-1.979499999999999871e-01,4.169300000000000228e-01,-3.627400000000000069e-01,5.817900000000000293e-01,2.471399999999999986e-01,9.397800000000000598e-02,5.863399999999999862e-02,-9.837500000000000133e-01,1.894800000000000095e-01,8.986800000000000344e-01,1.829300000000000093e-01,-6.217099999999999849e-01,-3.145899999999999808e-01,1.546099999999999974e-01,4.130600000000000244e-02,-4.494099999999999762e-01,7.571700000000000097e-01,5.348199999999999621e-01,1.817400000000000126e-01,1.574899999999999911e-02,-2.304900000000000004e-01,5.922199999999999687e-01,-5.827200000000000157e-01,-4.608700000000000019e-01,3.265799999999999814e-01,-2.426099999999999923e-01,3.379400000000000182e-01,-1.001200000000000007e-01,7.235200000000000520e-01,-6.341499999999999915e-02,7.008999999999999675e-01,-3.648500000000000076e-01,5.281599999999999628e-01,2.610099999999999920e-02,-2.337700000000000056e-01,3.545300000000000118e-01,3.309099999999999819e-01,4.073599999999999999e-01,6.681599999999999762e-01,-4.431399999999999784e-01,8.416899999999999382e-02,-1.398399999999999921e-01,4.667500000000000121e-02,5.309599999999999875e-01,-3.637299999999999978e-01,7.428299999999999903e-01,-5.580100000000000060e-01,-6.201100000000000501e-01,9.629899999999999571e-02,3.423099999999999754e-02,2.707999999999999852e-01,-1.929200000000000081e-01,3.908900000000000152e-01,6.413200000000000012e-01,-6.571900000000000519e-01,7.175899999999999501e-01,-3.951700000000000212e-01,-4.892699999999999827e-01,6.084200000000000025e-02,4.078300000000000258e-01,-3.326000000000000068e-01,2.060800000000000132e-01,2.857199999999999740e-01,-1.313300000000000023e-01,1.595199999999999951e-01,-4.811699999999999866e-01,-1.640800000000000036e-01,5.467100000000000293e-01,2.205900000000000083e-01,-7.766600000000000170e-01,5.432800000000000129e-02,-1.000499999999999945e+00,3.945100000000000273e-01,2.364799999999999958e-01,9.202799999999999869e-02,-3.623399999999999954e-01,-6.016500000000000146e-03,-2.446000000000000119e-01,3.589999999999999858e-01,7.308499999999999996e-01,-6.631200000000000427e-01,7.760799999999999921e-01,-2.874700000000000033e-01,4.774300000000000210e-01,1.552199999999999969e-01,7.805800000000000516e-01,1.023199999999999943e-01
-3.482700000000000240e-01,-1.747500000000000095e-02,-5.082600000000000451e-01,1.212799999999999989e-01,-1.442799999999999985e-02,9.174600000000000533e-01,-1.441399999999999973e-02,-3.422600000000000087e-01,4.966800000000000104e-01,2.484699999999999964e-01,-4.402599999999999847e-01,-7.062899999999999734e-01,-4.863399999999999945e-01,-4.371499999999999830e-01,2.026100000000000123e-01,4.687000000000000055e-01,-6.741700000000000470e-01,3.848699999999999899e-01,-5.675299999999999789e-02,1.031900000000000039e+00,-6.549099999999999921e-01,-1.555900000000000061e-01,4.596799999999999775e-01,4.384500000000000064e-01,5.175400000000000000e-01,-1.571200000000000027e-02,1.549000000000000099e-01,1.668800000000000006e-01,-3.603500000000000036e-01,-4.079800000000000093e-02,-6.000199999999999978e-02,6.021499999999999631e-01,-6.705999999999999739e-01,4.459799999999999875e-01,-2.246499999999999886e-01,-3.885899999999999858e-03,2.079199999999999937e-01,-8.825100000000000167e-01,3.426600000000000201e-01,3.678699999999999748e-01,-1.589000000000000135e-01,-4.070200000000000207e-02,-1.733800000000000063e-01,1.863200000000000134e-01,1.852199999999999958e-01,-2.085700000000000054e-01,3.096599999999999908e-01,2.849200000000000066e-01,-3.171800000000000314e-02,5.378899999999999793e-01,-5.255699999999999816e-01,4.364100000000000201e-01,-3.507899999999999907e-01,-3.347599999999999881e-02,2.720600000000000240e-01,6.549300000000000122e-01,-4.452499999999999861e-03,-6.467100000000000626e-02,-8.258800000000000169e-03,-1.597699999999999954e-01,-2.618399999999999894e-02,-6.893500000000000183e-01,-7.661200000000000232e-01,-3.482299999999999840e-01,2.761100000000000221e-01,-9.700899999999999801e-02,1.034500000000000003e-01,2.140499999999999903e-01,2.209299999999999875e-01,-1.904000000000000137e-01,4.212300000000000072e-02,4.213699999999999911e-03,1.110700000000000021e+00,7.788800000000000168e-01,-1.088599999999999984e-01,4.876400000000000179e-01,3.215600000000000125e-01,1.047900000000000054e+00,-2.229599999999999915e-01,-1.501099999999999934e-01,-2.435199999999999865e-01,-1.892600000000000116e-01,-4.491999999999999882e-01,-7.033800000000000052e-01,8.530799999999999494e-01,1.090799999999999992e+00,5.818799999999999528e-01,-4.319699999999999929e-02,2.119600000000000095e-01,5.102400000000000269e-01,5.541700000000000514e-01,9.940499999999999892e-01,-8.332399999999999529e-02,3.082900000000000085e-01,1.875900000000000067e-01,-5.709899999999999975e-01,-2.117700000000000138e-01,2.370599999999999929e-01,9.176800000000000235e-02,-4.461200000000000165e-01
1.740669137532854516e-01,8.483015610534718753e-01,1.906939576141584818e-03,-3.355978925807367452e-01,8.518332745175246634e-01,-4.802410488163904034e-01,-2.753143515609290382e-01,2.406952064446114536e-01,-5.417327715209201422e-01,-8.615823600545603478e-01,-6.031034268455232050e-01,2.814301122372513397e-01,-1.103629207624631653e-01,-4.397475590787539718e-02,4.441741633901802322e-01,3.320240292554038630e-01,1.937010932908478644e-01,3.261250562841305212e-01,1.087981452522752968e-01,3.793618039678797044e-02,-1.005481600808591086e-01,4.040232430280204512e-01,9.142412694604944434e-01,6.513353283604765842e-01,-7.152953550287850515e-01,-2.552789442153726718e-01,6.341677004304877574e-01,1.172044449565388557e+00,1.111143850206452344e+00,3.568259547109399743e-01,1.024410949459155562e+00,3.638566248765753297e-01,-7.278317145855857095e-01,5.247846095287439505e-01,4.374127506660160231e-02,2.308675302311947175e-01,-9.032647274684464378e-01,-1.876337236569753653e-01,9.518605661009119090e-02,-9.251443200813357359e-01,-1.193277016714471284e+00,-4.683695695089703515e-01,-2.010692413650986277e-01,1.026603920665043468e+00,8.326580205048610128e-02,1.340626170857269761e-01,-6.303097693407061497e-01,5.695915652569201182e-01,-1.959598267924270443e-01,3.822480056280306848e-01,7.671033327765868215e-01,6.589220454413399763e-02,-6.182152843178044810e-01,-1.113511098846746927e+00,1.369972479249969233e+00,-2.719455591766536950e-01,-8.344055641540505386e-01,1.001214090057997996e+00,1.228983035614948233e-01,-5.911658719966916831e-01,8.769009104848597691e-02,-9.211978798242095312e-01,7.958875393052435021e-02,-6.110409866546865354e-01,2.690441831399987827e-01,7.322770034321256505e-01,-1.565869906338594464e-01,1.039997301395590323e+00,-5.808939027964618029e-01,3.155389184888685028e-01,-5.842829090128359715e-01,4.283328131565917740e-01,4.347515932494962487e-01,-8.604170746196233566e-01,7.697223047325825462e-02,2.714041712507542781e-01,-6.134759364864161152e-02,5.119422110982666529e-01,1.667557871027899180e-02,-3.254190119895045141e-01,-5.572548902547928007e-01,1.602951468473436947e+00,-6.248069176257692314e-01,2.180398067315471866e-01,8.843129916074846109e-02,7.118871246756108828e-01,1.112445118269290018e-01,-2.042476616698297442e-01,-6.015531868181375197e-01,-3.806699219078396035e-01,-1.160770626187680898e+00,-6.136426889433779230e-01,-3.346545579874882770e-01,-1.293975135719213632e-01,5.628502992519827108e-01,-6.658709608748735187e-01,-6.153264378938851920e-01,5.600039360557252932e-01,2.466084399403811467e-01,-6.163445340493421964e-01
1.163217395718412206e+00,-1.148810158173779600e-01,-4.317924106600090628e-01,1.150109504149200157e-01,3.689572183836414276e-01,9.689542780827987978e-02,1.276120552562040711e+00,-9.055677747519697007e-01,-7.830312854541090495e-01,-1.276992582715580637e-01,1.627621622048678607e-01,-1.648128968903156133e-01,-2.417123052812022999e-01,-5.379209182945087209e-01,5.552546033154600602e-01,-2.085025647309942665e-01,5.694842489170907074e-01,-4.982689333271761445e-01,-1.022542662567905047e+00,-7.233870453898059161e-01,-4.175032901466046442e-01,6.635325026663400072e-01,-9.685718756859860168e-01,-2.258054402899976887e-01,-5.163633404861484033e-01,1.167143448317564669e+00,-6.688522213818249851e-01,-1.814059874745172163e+00,6.163983285519446242e-02,-2.399318121888663891e-01,-4.846285379411724437e-01,7.118081587734839122e-01,-7.242251825750669614e-01,9.018546483845268913e-01,-7.720288290513226404e-01,5.338124324188475711e-01,-7.451037102985741400e-01,-1.600667205162028747e-02,1.063435186367211127e+00,7.484395033014275000e-01,-2.589228275751748742e-01,-2.633587362747400462e-01,-1.011701251979752358e+00,-2.117734601772263969e-01,8.659202203580300683e-01,7.771950758201816301e-02,8.075826172782989421e-01,8.273160167596652625e-01,8.016221896948293874e-03,4.648868835940720423e-01,-2.798875464887503606e-01,1.139898916486745961e-01,3.615003897895119334e-01,-1.273991262591022688e-01,2.903197662449938932e-01,-5.804716471129477418e-01,-6.769107912006252503e-01,-7.635641061443985966e-02,6.265232993018169383e-01,-2.012872924012539533e-01,9.840440813882253002e-01,-5.457616837925118869e-01,4.926146950211110487e-02,-2.660160345058672493e-01,-2.821821570466384044e-01,1.089790856159643662e+00,9.525779489157759627e-01,6.750806244496972974e-01,-5.265930539910146368e-01,-1.615549746577860935e-01,4.829143016954795531e-01,5.845696474933795989e-02,-3.603925985822677425e-01,-2.467236136241308664e-01,4.146157220370941948e-02,1.746435260940073508e-01,-1.345395787942164079e+00,4.916050273069120791e-01,-5.814798076625760093e-01,-3.117797237999948012e-01,-1.545514305673393762e+00,8.751478010014179798e-01,7.787149865519662484e-01,8.621163920688547089e-01,6.969206729954989799e-01,7.764078455691795222e-01,2.076367522645971575e-01,-2.070809096931253701e-01,-8.630980866314321709e-01,4.022002262399776984e-01,-3.965434136433936274e-01,-3.985880769644790100e-01,4.754187001337302487e-02,1.648095840244817312e-01,5.082901848055166871e-01,-1.317094019790858273e+00,-1.022264542463558357e+00,-3.096035294022176920e-01,7.922803507559423863e-01,-1.016343271518784119e+00
4.331100000000000227e-02,-3.014700000000000157e-01,1.619700000000000029e-01,2.818399999999999794e-01,-4.760699999999999932e-01,4.347300000000000053e-01,6.095199999999999507e-01,9.251899999999999569e-01,-8.047699999999999854e-01,-4.041399999999999992e-01,2.169600000000000001e-02,-7.263699999999999324e-02,1.343699999999999894e-01,-4.201799999999999979e-01,3.650700000000000056e-01,-5.457499999999999574e-01,-4.376399999999999735e-01,-6.191100000000000492e-01,-2.073200000000000043e-01,-5.479199999999999626e-01,5.214400000000000146e-01,4.308499999999999830e-02,-1.084200000000000025e-01,1.161800000000000055e-01,1.017799999999999955e-01,5.181800000000000295e-02,-1.634200000000000097e-01,2.658400000000000207e-01,-1.883900000000000158e-02,3.891399999999999859e-01,-5.641399999999999748e-01,-3.547299999999999898e-01,-2.344199999999999895e-01,3.201200000000000156e-01,-3.589499999999999913e-01,3.455300000000000038e-01,7.995099999999999776e-03,-4.215999999999999748e-01,5.379800000000000137e-01,1.275599999999999998e-02,-5.856999999999999984e-01,-8.422500000000000542e-01,2.531200000000000117e-01,3.002699999999999814e-01,-1.121199999999999974e-01,1.040800000000000058e-01,-4.157299999999999884e-01,-2.678300000000000125e-01,8.444500000000000339e-01,-1.342500000000000027e+00,2.426399999999999946e-01,-2.932199999999999807e-01,8.363699999999999468e-01,4.130699999999999927e-01,-2.109399999999999886e-01,-2.038300000000000001e+00,-7.027200000000000113e-01,2.729699999999999904e-01,1.872200000000000086e+00,7.384899999999999798e-01,-8.221100000000000074e-01,8.892600000000000504e-01,-5.384900000000000242e-01,-1.585699999999999887e-01,-5.956599999999999673e-01,-3.043399999999999994e-01,1.551400000000000001e-01,1.788700000000000012e-02,-4.641100000000000086e-02,-1.858100000000000029e-01,-5.300300000000000011e-01,-7.112500000000000488e-01,6.603100000000000636e-02,-5.849600000000000355e-01,-1.752100000000000046e-01,9.025699999999999834e-01,-4.980899999999999911e-02,-2.047799999999999968e-02,-4.100500000000000256e-01,-6.328400000000000691e-02,3.763799999999999923e-01,-3.543099999999999722e-02,-1.603400000000000103e-01,-4.788499999999999979e-01,-4.560400000000000009e-01,-4.535699999999999732e-01,-2.139099999999999890e-01,6.539500000000000313e-01,1.922099999999999920e-01,2.583300000000000041e-01,1.045299999999999896e+00,-5.643999999999999712e-02,-1.077400000000000024e-01,7.683400000000000230e-01,-1.176900000000000057e+00,8.670999999999999819e-01,1.930199999999999971e-01,4.017100000000000115e-01,5.329700000000000548e-01,3.102599999999999802e-01
-9.292099999999999319e-03,1.868599999999999983e-01,8.431400000000000006e-02,-2.681100000000000150e-01,-2.160799999999999943e-01,8.450600000000000334e-01,-7.373499999999999499e-01,-7.338400000000000478e-01,-1.081900000000000084e+00,3.984099999999999864e-01,1.330399999999999916e-01,-5.811800000000000299e-01,-5.320300000000000029e-01,-1.523299999999999932e-01,4.646500000000000075e-01,2.805000000000000271e-01,2.076899999999999927e-02,-2.033000000000000085e-01,-9.889999999999999902e-01,3.885500000000000065e-01,9.929799999999999738e-01,-4.749599999999999933e-01,5.175999999999999490e-01,8.546799999999999953e-01,7.000399999999999956e-01,9.401600000000000235e-02,1.397700000000000053e-01,-6.754099999999999548e-01,-2.366499999999999992e-01,2.273699999999999888e-01,1.626400000000000068e-01,3.317999999999999838e-01,3.372200000000000197e-01,-2.166500000000000092e-01,7.603399999999999742e-03,-3.951799999999999757e-01,-8.706600000000000450e-02,5.074399999999999744e-03,-5.457600000000000229e-01,5.927299999999999930e-02,-8.163000000000000256e-01,-4.949500000000000011e-01,2.930599999999999872e-01,-6.493200000000000083e-01,3.967499999999999916e-01,-6.712700000000000333e-01,7.900500000000000300e-01,-5.214199999999999946e-01,-4.373799999999999910e-01,-1.023500000000000076e+00,-7.925000000000000100e-02,8.578799999999999759e-01,1.008000000000000007e-01,1.625199999999999978e+00,-6.169199999999999684e-03,-2.253000000000000114e+00,9.042100000000000137e-02,-7.223399999999999821e-01,1.499600000000000044e+00,5.153699999999999948e-01,-7.926699999999999857e-01,-2.627200000000000091e-01,-2.726700000000000235e-01,3.268699999999999939e-01,2.148299999999999932e-01,2.840500000000000247e-01,2.227399999999999936e-01,7.756300000000000416e-01,-3.960500000000000131e-01,1.882500000000000007e-01,7.763599999999999668e-02,-7.938499999999999446e-01,-7.822099999999999609e-01,-5.282999999999999918e-01,-4.190900000000000181e-02,-1.236899999999999944e-01,-3.117699999999999916e-01,1.254699999999999982e-01,-1.402700000000000058e+00,7.901000000000000245e-01,1.408600000000000074e+00,-1.329400000000000026e-01,-7.432900000000000063e-01,4.818399999999999905e-01,-1.229300000000000059e+00,-7.205599999999999783e-01,-7.525500000000000522e-01,7.902200000000000335e-01,2.015099999999999947e-01,-3.758699999999999819e-01,-6.506499999999999506e-01,-6.823599999999999666e-01,-4.791000000000000258e-01,1.076300000000000034e+00,-3.221899999999999764e-02,-3.578100000000000169e-01,-5.334499999999999797e-01,7.017799999999999594e-01,5.655200000000000227e-01,-4.340899999999999759e-01
-1.020899999999999919e+00,-2.218199999999999894e-01,4.535100000000000242e-01,-1.112100000000000033e-01,3.088799999999999879e-02,-3.131599999999999939e-01,7.809099999999999375e-02,1.260900000000000076e-01,-7.910599999999999854e-01,4.888199999999999767e-01,5.134499999999999620e-01,-1.051399999999999890e+00,-1.405000000000000138e-01,5.033999999999999586e-01,5.147100000000000286e-02,-9.345499999999999918e-01,4.554099999999999815e-01,-5.135100000000000220e-01,-4.317100000000000104e-02,-3.854199999999999848e-01,4.800099999999999922e-01,2.508600000000000153e-03,4.976300000000000168e-01,-1.955399999999999916e-01,1.495799999999999907e-01,1.575400000000000134e-01,-2.399999999999999911e-01,2.755699999999999816e-01,7.808199999999999585e-01,-2.756799999999999806e-01,-2.835300000000000042e-01,7.238099999999999534e-01,-3.422100000000000142e-01,1.668800000000000006e-01,-2.396300000000000097e-01,5.799499999999999655e-01,5.013300000000000534e-01,2.451200000000000045e-01,4.054300000000000126e-01,1.176299999999999985e-01,-5.090700000000000225e-01,-3.269400000000000084e-01,-4.745699999999999918e-01,5.204600000000000337e-01,1.169999999999999929e+00,9.312000000000000277e-01,-1.716300000000000048e-01,-2.318300000000000083e-01,1.404199999999999893e-01,-8.603100000000000191e-01,1.765100000000000002e-01,4.848199999999999732e-01,-1.738500000000000045e-01,1.266599999999999948e+00,-4.141299999999999669e-03,-2.009199999999999875e+00,8.605099999999999971e-01,1.813500000000000112e-01,2.875000000000000000e+00,4.825300000000000145e-01,3.620399999999999729e-01,9.386999999999999789e-01,4.059699999999999975e-01,6.048200000000000243e-01,1.150499999999999995e-01,-5.746099999999999819e-02,-5.705099999999999755e-02,-8.130800000000000249e-01,-4.214399999999999813e-01,8.454599999999999893e-01,4.031799999999999828e-01,-1.613399999999999945e+00,5.036199999999999566e-01,-3.689799999999999747e-01,3.840399999999999925e-01,3.815700000000000203e-01,7.873599999999999488e-01,-9.356499999999999539e-02,-9.153200000000000225e-01,5.696700000000000097e-01,5.093400000000000150e-01,-6.448800000000000088e-01,1.003399999999999986e-01,5.187399999999999789e-01,-7.583199999999999941e-01,-2.964999999999999858e-01,7.901599999999999735e-01,1.556899999999999951e-01,2.082400000000000084e-01,2.562800000000000078e-01,1.985999999999999988e-01,-3.919500000000000206e-01,-2.665000000000000147e-01,2.272099999999999953e-01,-3.469200000000000061e-01,8.967899999999999761e-01,3.913100000000000085e-03,-5.829899999999999666e-02,2.524299999999999877e-01,1.753200000000000036e-01
-6.201121883602180723e-02,-3.442649602369688977e-01,5.272265929597668155e-01,-2.803760713968577178e-01,7.813683176991287338e-02,5.241989699170479522e-01,8.597657426282638848e-01,1.102506826733901518e-01,4.608101835310441374e-01,-3.085856536694112640e-01,-2.959164293485751496e-01,1.273780273741725588e-01,4.452200772712735510e-01,8.445420993817502886e-01,-1.455134607639356203e-01,3.720775689819494358e-02,6.615189054446303230e-01,3.030253109539596812e-01,-5.823889182345624027e-01,3.219278348059482764e-01,-6.132716998983441803e-01,-1.373763399746665004e-01,5.584826065826555830e-01,-2.934845739316961910e-01,-6.319808525005042865e-01,8.581298659640146376e-01,8.789839563016140778e-01,8.381523892140951837e-02,-2.238126712342502767e-01,-4.806737395377642663e-01,1.648785535716585648e-01,9.013584941603338535e-03,-6.777855467875789630e-01,1.452963959725958876e-01,1.740754263446838701e-01,8.431764566577447662e-01,-3.136289770200118565e-01,-3.754096076708030028e-01,-7.387028730495558415e-01,-9.348521900131662177e-01,2.342952512680050725e-01,-3.932777476970807373e-01,2.412239324301644894e-01,7.455110660968075065e-01,7.458595808524551840e-01,-1.874732043128501113e-01,6.018945101020209965e-01,-2.070291169966498313e-01,-4.058560673910998062e-01,9.589072002746501511e-01,-1.088888755996224866e-01,-5.594153210074239713e-01,1.271109623038124470e+00,1.032343311299138838e-01,7.405199567189489906e-01,-3.522222847383239541e-01,-8.931004929516770385e-01,1.977000552779419051e-01,-2.188302301124554206e-01,-1.176167386973327733e-01,-3.067409712482496165e-01,-2.079803145320549274e-01,4.597203178349901220e-01,3.637805550906482721e-01,-2.828137503957606769e-01,-6.882052144804652327e-01,8.167750739537535387e-02,2.666006452545342520e-01,-2.445115569955782497e-01,-5.461291644473389439e-01,8.491156639684979135e-01,5.566212067290347010e-01,5.598611144218900160e-01,1.662225168115729346e-01,6.355660723114012756e-01,-1.299821061462334837e-01,1.763967352633313834e-01,1.625264155294743551e+00,1.029635583791354420e-01,9.400370391069146070e-02,-5.505281679990957633e-01,-2.972136174226810423e-01,-1.421557186376353199e-01,2.651677062047237687e-02,-4.753427501539729261e-01,2.835457811557753338e-01,5.331778466832274299e-01,-1.319026467137094927e-01,6.424244497710944468e-02,3.182910249949186254e-01,8.604228295755993183e-02,7.727473056956528363e-02,-2.204730880744407151e-01,8.120010269750015386e-01,1.001154650085906761e+00,-2.989027159383305515e-02,-5.545163755132964667e-01,-2.196974397390449307e-01,-1.146706835560500348e+00,1.121756909784478617e+00
2.526900000000000257e-01,4.999399999999999955e-01,-1.024999999999999911e+00,3.329500000000000237e-01,-5.930499999999999661e-01,1.279200000000000059e-01,8.440600000000000325e-01,-1.999499999999999889e-01,7.408000000000000140e-01,-1.254699999999999926e+00,2.570200000000000262e-01,5.329000000000000403e-01,3.442900000000000127e-02,-6.847699999999999620e-02,9.887700000000000378e-01,-3.185299999999999937e-02,6.593700000000000117e-01,-6.691099999999999826e-01,2.152900000000000091e-01,4.284299999999999914e-02,5.986500000000000155e-01,3.276899999999999952e-02,-1.186600000000000099e+00,6.625600000000000378e-01,2.975300000000000167e-01,9.736000000000000210e-01,1.731499999999999984e-01,-7.809399999999999675e-01,4.854100000000000081e-01,8.955799999999999872e-02,-4.165499999999999758e-02,8.606300000000000061e-01,-2.630100000000000215e-01,4.122199999999999753e-01,5.146500000000000519e-01,2.439699999999999924e-01,-4.528900000000000287e-02,6.488399999999999723e-01,-8.833599999999999786e-02,1.870199999999999918e-01,6.630399999999999627e-01,5.075800000000000312e-01,-8.031399999999999650e-01,-2.332100000000000006e-01,4.894899999999999807e-01,4.437200000000000033e-01,4.730500000000000260e-01,-5.654099999999999682e-01,-8.900799999999999823e-01,8.503699999999999593e-01,-1.839300000000000102e-01,2.808399999999999785e-01,2.000699999999999978e-01,1.888000000000000095e-02,-3.619600000000000040e-01,5.303600000000000536e-01,1.287300000000000111e+00,-4.232000000000000206e-01,-4.428699999999999859e-01,1.063600000000000101e+00,3.943699999999999983e-01,7.717000000000000526e-01,2.115799999999999903e-01,2.797600000000000087e-01,-6.625399999999999345e-02,7.887600000000000167e-01,-5.853500000000000369e-01,1.528299999999999936e-01,7.126599999999999602e-01,1.106000000000000039e-01,-3.037000000000000255e-01,-2.983399999999999941e-01,-3.634499999999999953e-01,-5.838100000000000511e-01,5.116300000000000292e-01,-5.420300000000000118e-01,-1.008799999999999975e-01,1.487600000000000033e-01,-4.548400000000000221e-01,-5.564599999999999547e-01,1.421300000000000063e-01,1.400399999999999978e-01,-3.932700000000000085e-01,3.073699999999999766e-01,-1.060899999999999954e+00,1.766900000000000137e-01,-3.123500000000000165e-01,-4.231900000000000245e-02,-4.057100000000000151e-01,1.416000000000000036e-01,8.107600000000000362e-01,6.793100000000000527e-02,5.799999999999999600e-01,7.508399999999999519e-01,1.267300000000000093e+00,2.429600000000000093e-01,1.800200000000000133e-01,-1.343900000000000095e-01,8.074299999999999811e-01,-4.314100000000000157e-01
